# 276 violations, regenerated by the removal loop; do not edit by hand
dead-export	convex/ttsMerge.ts	d3fc33cd
dead-export	convex/ttsMigrations.ts	56e55f06
dead-export	convex/ttsMigrations.ts	9e332199
dead-export	convex/ttsMigrations.ts	a8137f96
dead-export	convex/ttsMigrations.ts	c0c701be
dead-export	convex/ttsNightly.ts	03fb5472
dead-export	convex/ttsNightly.ts	16c391f8
dead-export	convex/ttsNightly.ts	17ab4fb3
dead-export	convex/ttsNightly.ts	3880a647
dead-export	convex/ttsNightly.ts	7372773c
dead-export	convex/ttsNightly.ts	7acae8c9
dead-export	convex/ttsNightly.ts	93cd24dd
dead-export	convex/ttsNightly.ts	ba0b268a
dead-export	convex/ttsNightly.ts	c68562d9
dead-export	convex/ttsNightly.ts	ddda5859
dead-export	convex/ttsNightly.ts	faf4ae0e
dead-export	convex/ttsRulings.ts	1398a880
dead-export	convex/ttsShared.ts	20e5ee87
dead-export	convex/ttsShared.ts	2954294e
dead-export	convex/ttsShared.ts	32c320c9
dead-export	convex/ttsShared.ts	8fb65f31
dead-export	convex/ttsShared.ts	dac3e5c6
dead-export	convex/ttsShared.ts	e84d5347
dead-export	convex/ttsShared.ts	edf9c58f
dead-export	convex/ttsShared.ts	fad16d07
dead-export	convex/ttsShared.ts	fcafa48f
dead-export	convex/ttsSimplify.ts	04ebdc70
dead-export	convex/ttsSimplify.ts	5f636fcd
dead-export	convex/ttsSimplify.ts	69c8bff0
dead-export	convex/ttsSimplify.ts	c99e3110
dead-export	convex/ttsSimplify.ts	f90be501
dead-export	convex/ttsSimplify.ts	feaed715
dead-export	convex/ttsSkills.ts	1f973f75
dead-export	convex/ttsSkills.ts	267e5040
dead-export	convex/ttsSkills.ts	6c635224
dead-export	convex/ttsSkills.ts	798ebce0
dead-export	convex/ttsSkills.ts	94b16a8f
dead-export	convex/ttsSkills.ts	9788c10a
dead-export	convex/ttsSkills.ts	adcc1cc5
dead-export	convex/ttsSlack.ts	040d3e8f
dead-export	convex/ttsSlack.ts	48ed0ff1
dead-export	convex/ttsSlack.ts	70437a3d
dead-export	convex/ttsSlack.ts	9b170437
dead-export	convex/ttsSlack.ts	fea5a2f0
dead-export	convex/ttsSlackDrafts.ts	01610045
dead-export	convex/ttsSlackDrafts.ts	f2d05303
dead-export	convex/ttsSync.ts	ccabe59b
dead-export	convex/ttsSync.ts	f6478c14
dead-export	convex/ttsWeekly.ts	33917e6e
dead-export	convex/ttsWeekly.ts	3e8293d6
dead-export	convex/ttsWeekly.ts	be2278f6
dead-export	scripts/check-private-paths.mjs	0e359d21
dead-export	scripts/check-private-paths.mjs	80fb5655
dead-export	scripts/check-private-paths.mjs	d0ec0e86
dead-export	scripts/check-private-paths.mjs	e092a762
dead-export	scripts/check-private-paths.mjs	e84bdfc0
dead-export	scripts/context-fixture.mjs	a94a4341
duplicated-helper	app/boolback/components/group-plot.tsx	fab2ec3f
duplicated-helper	app/boolback/components/plot-panel.tsx	fab2ec3f
duplicated-helper	app/boolback/components/plot-surface.tsx	fab2ec3f
duplicated-helper	convex/ttsDigest.ts	e7048a18
duplicated-helper	convex/ttsWeekly.ts	e7048a18
flag-not-deletion	app/components/nav-term.tsx	626f6d6c
flag-not-deletion	convex/http.ts	6d1c2569
